scenario,detection_rate,estimated_true_value_usd
weak_05_20,0.08777133605259359,348862821017.9617
weak_05_20,0.1303506946217783,234905966467.38135
weak_05_20,0.19864794844833536,154142824725.85947
weak_05_20,0.11236293273046831,272511184567.18927
weak_05_20,0.16985038702335975,180277221832.95404
weak_05_20,0.09864147294127942,310418680771.84216
weak_05_20,0.15822804694309844,193519142095.17395
weak_05_20,0.19268535826976899,158912727852.17856
weak_05_20,0.11823776073380213,258971040298.71524
weak_05_20,0.15892898116953186,192665652761.97397
weak_05_20,0.10806192742004576,283357484276.58716
weak_05_20,0.19631020221686346,155978423709.21356
weak_05_20,0.16043762494802158,190853959037.00027
weak_05_20,0.1229922171799508,248960109850.0627
weak_05_20,0.18525862425715423,165283295299.22464
weak_05_20,0.1877592310864851,163082026500.83902
weak_05_20,0.09201991224300805,332755760720.1471
weak_05_20,0.052353277798228,584875621691.441
weak_05_20,0.171723360818757,178310951718.10046
weak_05_20,0.10558329014181943,290009487852.61707
weak_05_20,0.13320825773971867,229866799696.85782
weak_05_20,0.1704415896218372,179651902846.95764
weak_05_20,0.08849453314212612,346011836128.2951
weak_05_20,0.0501458249106783,610622239326.3076
weak_05_20,0.12214067139978245,250695821047.18857
weak_05_20,0.11128623749433712,275147732453.2735
weak_05_20,0.15543181401101566,197000569636.6204
weak_05_20,0.13265818151901582,230819958099.86353
weak_05_20,0.06033553501094813,507497876570.8661
weak_05_20,0.14359188504422102,213244334040.1405
weak_05_20,0.0973740798140015,314459001392.4879
weak_05_20,0.1993697109097931,153584793598.24988
weak_05_20,0.06553045085491518,467266064865.2721
weak_05_20,0.12420924356991174,246520750145.2066
weak_05_20,0.07573185795631193,404323315525.77814
weak_05_20,0.11581764441649164,264382478629.16492
weak_05_20,0.08650454426591987,353971645763.4321
weak_05_20,0.11440363881549503,267650192046.82913
weak_05_20,0.07786082322189229,393267815992.13544
weak_05_20,0.08672701421062869,353063646644.8388
weak_05_20,0.1802166296968534,169907493838.5553
weak_05_20,0.166601354671998,183792958707.37534
weak_05_20,0.05321089560537916,575448985615.7936
weak_05_20,0.1105715056504624,276926281501.6689
weak_05_20,0.15796941852308333,193835972722.46048
weak_05_20,0.07985365050202403,383453426453.52454
weak_05_20,0.12636832201668288,242308795520.61246
weak_05_20,0.0800230800875498,382641556240.0639
weak_05_20,0.07109415833826625,430698620189.47485
weak_05_20,0.19520452703003632,156861914862.82367
weak_05_20,0.15888946793682854,192713565583.8266
weak_05_20,0.1734605513825443,176525184866.35397
weak_05_20,0.1988184970271151,154010599404.3769
weak_05_20,0.16861293310351577,181600280217.0865
weak_05_20,0.14302461615433004,214090110661.6695
weak_05_20,0.1338249725878571,228807488674.9628
weak_05_20,0.12555513795999296,243878159009.15314
weak_05_20,0.08602503176278863,355944720651.2804
weak_05_20,0.12348628632638081,247964019412.58987
weak_05_20,0.1939744355200507,157856656820.41995
weak_05_20,0.18190152779870195,168333692797.2841
weak_05_20,0.11107446444636711,275672325339.98334
weak_05_20,0.06522944618310028,469422288422.80786
weak_05_20,0.187549525777688,163264373891.93378
weak_05_20,0.12214259600724013,250691870819.64658
weak_05_20,0.05849818816399039,523437680052.32184
weak_05_20,0.0751265246353254,407581157899.3946
weak_05_20,0.11241377895055081,272387924200.04565
weak_05_20,0.06177157950560468,495699739991.9988
weak_05_20,0.06897760259436325,443914470032.99524
weak_05_20,0.08581479995444947,356816725274.3875
weak_05_20,0.19608380795076835,156158513136.9504
weak_05_20,0.14762927124167957,207412497821.62753
weak_05_20,0.17306470799485169,176928943252.45218
weak_05_20,0.1305922806031773,234471407945.36624
weak_05_20,0.1142595879349053,267987627587.6988
weak_05_20,0.09761231916165719,313691511100.28265
weak_05_20,0.1666782414442638,183708177111.18292
weak_05_20,0.18398018023292032,166431818150.5093
weak_05_20,0.09845785045211913,310997607191.4566
weak_05_20,0.131504310828906,232845263450.42593
weak_05_20,0.1698103374444356,180319740014.90152
weak_05_20,0.0505382747116999,605880514807.8112
weak_05_20,0.09549849465710288,320634958799.8023
weak_05_20,0.13538559223129867,226169974183.88882
weak_05_20,0.10510762530455686,291321926559.5549
weak_05_20,0.13383805136428303,228785129398.52048
weak_05_20,0.08412251211840548,363994787230.37115
weak_05_20,0.15088422574279564,202938085469.71558
weak_05_20,0.09642456916807683,317555537597.99115
weak_05_20,0.17677373116843614,173216663456.8989
weak_05_20,0.06826469838489126,448550372656.45276
weak_05_20,0.09183034135875749,333442688405.11285
weak_05_20,0.12430476615683003,246331310105.9309
weak_05_20,0.14002675127967926,218673615005.64166
weak_05_20,0.08768472253706895,349207421930.06964
weak_05_20,0.05011287648829523,611023713774.9459
weak_05_20,0.18681539785665377,163905953423.16815
weak_05_20,0.19880698873385708,154019514579.6133
weak_05_20,0.14102086553938087,217132094479.11432
weak_05_20,0.18477786389818968,165713334129.10678
weak_05_20,0.09105597871003292,336278367808.58704
weak_05_20,0.062270173883623665,491730695293.20953
weak_05_20,0.1805970523456548,169549588446.3147
weak_05_20,0.17221187542291858,177805135822.52228
weak_05_20,0.07949614950581774,385177849369.70386
weak_05_20,0.15131339939851549,202362487536.07562
weak_05_20,0.12596315166280514,243088200760.4209
weak_05_20,0.19792183700035526,154708325083.7469
weak_05_20,0.13348946831325065,229382559438.8397
weak_05_20,0.15689677094653268,195161160520.36575
weak_05_20,0.17102128389778767,179042954198.16705
weak_05_20,0.12753531220329492,240091590092.42807
weak_05_20,0.08819104320032718,347202559224.4012
weak_05_20,0.160633355286557,190621405157.10092
weak_05_20,0.11960003597190308,256021293396.74054
weak_05_20,0.07567880189448865,404606774067.51135
weak_05_20,0.09791046419533295,312736295874.7251
weak_05_20,0.07682600002268404,398565015629.8943
weak_05_20,0.14905599019295612,205427207992.0095
weak_05_20,0.1901703434131449,161014358759.93063
weak_05_20,0.09070609757467556,337575496229.6188
weak_05_20,0.14210629580747797,215473605344.73953
weak_05_20,0.05282069500982309,579699981117.7963
weak_05_20,0.1645943818236851,186034028382.71777
weak_05_20,0.10566860184751248,289775348253.49963
weak_05_20,0.19641033159322333,155898906393.78055
weak_05_20,0.15659168507004925,195541390886.27722
weak_05_20,0.14623346261483575,209392264617.80322
weak_05_20,0.17110614631408555,178954155414.24448
weak_05_20,0.15964922641809393,191796456436.52783
weak_05_20,0.1577064806006133,194159147951.36356
weak_05_20,0.1391508116515569,220050142262.18295
weak_05_20,0.07474902568000523,409639532037.59247
weak_05_20,0.14428971224795617,212213022139.81683
weak_05_20,0.1098155120545788,278832701564.10114
weak_05_20,0.1626949561679163,188205932261.48007
weak_05_20,0.142637829616322,214670652113.7326
weak_05_20,0.15078321384961715,203074036678.65958
weak_05_20,0.146786433783336,208603445908.4971
weak_05_20,0.07419873984500625,412677573282.0499
weak_05_20,0.14551165612448233,210430949075.5049
weak_05_20,0.052825111070679,579651519499.015
weak_05_20,0.14016000162319947,218465721641.05222
weak_05_20,0.12419602450223845,246546989104.88428
weak_05_20,0.13439137506739604,227843162438.56866
weak_05_20,0.12886781956508794,237609016767.43152
weak_05_20,0.0694928316289021,440623229505.709
weak_05_20,0.12773886350055882,239709005236.9956
weak_05_20,0.0654648239777538,467734487611.67737
weak_05_20,0.18321630638502587,167125713338.39468
weak_05_20,0.14552204093680388,210415932203.15536
weak_05_20,0.1507717928632635,203089419567.9762
weak_05_20,0.07643268145364708,400616010291.2658
weak_05_20,0.17122148784641353,178833604852.73755
weak_05_20,0.1286428525666255,238024540725.76492
weak_05_20,0.1282322608074921,238786680567.00372
weak_05_20,0.07629397354810255,401344358876.755
weak_05_20,0.09008168684496964,339915436447.37177
weak_05_20,0.15574734754967334,196601459874.34854
weak_05_20,0.10995139153734677,278488116172.888
weak_05_20,0.14207766682615525,215517023778.90134
weak_05_20,0.13346161696982764,229430427976.5004
weak_05_20,0.13329389633842953,229719114985.4273
weak_05_20,0.17076283798457545,179313931890.6679
weak_05_20,0.058241716686855946,525742674524.1133
weak_05_20,0.1129124238104216,271185002203.42572
weak_05_20,0.08747652188147026,350038561676.1638
weak_05_20,0.19104140984191986,160280202732.8025
weak_05_20,0.11780997399449007,259911405304.74454
weak_05_20,0.11626569149923792,263363641543.5935
weak_05_20,0.07752218185233464,394985733994.8072
weak_05_20,0.14093501340345652,217264362917.15955
weak_05_20,0.1494638421121767,204866645117.03143
weak_05_20,0.07381034614254747,414849103141.8228
weak_05_20,0.11574063018877523,264558399672.4508
weak_05_20,0.05288557187584863,578988839748.3075
weak_05_20,0.15664602534441974,195473557867.16177
weak_05_20,0.15517438616839418,197327385375.28055
weak_05_20,0.12192773082448648,251133648537.26895
weak_05_20,0.09727662813830902,314774026257.2345
weak_05_20,0.07678704818485006,398767196078.578
weak_05_20,0.07009111908217674,436862134615.41986
weak_05_20,0.06864710454817224,446051674012.4999
weak_05_20,0.056069873847254585,546107094573.43665
weak_05_20,0.14405058588034111,212565299284.92377
weak_05_20,0.1205399019569409,254025060604.09283
weak_05_20,0.07430110773958248,412109009291.54016
weak_05_20,0.17799038135526807,172032643936.55978
weak_05_20,0.07618853558400004,401899782757.5216
weak_05_20,0.058448080877668056,523886420905.95526
weak_05_20,0.12159439866734745,251822092427.0746
weak_05_20,0.13380122582323792,228848096954.47028
weak_05_20,0.055829050415163665,548462774704.5939
weak_05_20,0.06698162354586788,457142635231.2162
weak_05_20,0.05770571591468918,530626046561.6866
weak_05_20,0.19491915491743278,157091569131.7969
weak_05_20,0.10963521192111496,279291254728.0451
weak_05_20,0.08455604354058148,362128531772.2749
weak_05_20,0.06750977587409743,453566250270.605
weak_05_20,0.06237594408300912,490896872984.79047
weak_05_20,0.06756377937170072,453203716319.1712
weak_05_20,0.1313388653512067,233138574921.77576
weak_05_20,0.05025029810704847,609352721342.927
weak_05_20,0.17801553053103814,172008339994.15857
weak_05_20,0.07915198195131942,386852674373.404
weak_05_20,0.08351892501432143,366625359396.9597
weak_05_20,0.08875080599970249,345012707827.41925
weak_05_20,0.11240454952442926,272410289702.45142
weak_05_20,0.07855462478930852,389794438990.0618
weak_05_20,0.14188212503089936,215814049114.04312
weak_05_20,0.05802512995098624,527705080982.8109
weak_05_20,0.13792790425322365,222001168404.67157
weak_05_20,0.08317152797407988,368156707537.7765
weak_05_20,0.06818092859525639,449101479412.1429
weak_05_20,0.1806108422486495,169536643086.2889
weak_05_20,0.17930742701118968,170769032885.13794
weak_05_20,0.14321328439061684,213808069761.92438
weak_05_20,0.08726530628575621,350885789589.22723
weak_05_20,0.1511587504184779,202569522538.73795
weak_05_20,0.1858677298732266,164741646765.19254
weak_05_20,0.17237699977004092,177634811724.72
weak_05_20,0.18959870147750424,161499818623.26407
weak_05_20,0.10202726781586771,300117376024.2666
weak_05_20,0.11018478313133379,277898227229.1256
weak_05_20,0.05877801614171529,520945719331.4819
weak_05_20,0.1347221946634341,227283677914.53558
weak_05_20,0.10835694607427447,282585999413.77454
weak_05_20,0.18214776936676225,168106126175.87616
weak_05_20,0.13353645333452796,229301850807.1009
weak_05_20,0.1548338304041062,197761405371.85388
weak_05_20,0.16131634017766802,189814347797.00174
weak_05_20,0.09557596790488541,320375054221.74396
weak_05_20,0.10432981387927782,293493822726.9775
weak_05_20,0.1822280715370764,168032047101.99274
weak_05_20,0.1740323122424664,175945233992.88354
weak_05_20,0.08624785422909699,355025132781.7169
weak_05_20,0.10571667878283925,289643566676.1963
weak_05_20,0.08666173305667231,353329604887.99963
weak_05_20,0.17472795266057545,175244747240.3325
weak_05_20,0.075635549147051,404838151439.761
weak_05_20,0.13061724630636182,234426591937.2084
weak_05_20,0.16880589542181626,181392692614.8458
weak_05_20,0.06724274552761497,455367425282.3059
weak_05_20,0.17260722833044054,177397877226.80927
weak_05_20,0.09263564847069738,330543979616.1099
weak_05_20,0.17301130928129083,176983551115.9532
weak_05_20,0.09232023417095558,331673291069.8853
weak_05_20,0.05190160371002847,589965506092.9624
weak_05_20,0.15685883233908715,195208363107.22162
weak_05_20,0.11415767627787023,268226867418.80643
weak_05_20,0.19143817818637074,159948011362.77893
weak_05_20,0.1446386018925975,211701133025.05893
weak_05_20,0.18438452966872287,166066838442.66907
weak_05_20,0.15460445043524487,198054815457.2587
weak_05_20,0.10765163432824032,284437445756.36896
weak_05_20,0.1375770377589479,222567344075.7872
weak_05_20,0.10118481670506384,302616112742.2482
weak_05_20,0.10482714286520631,292101406781.6076
weak_05_20,0.06747401886495086,453806612010.3134
weak_05_20,0.12238117372269014,250203155995.2769
weak_05_20,0.17098958704355752,179076143929.29794
weak_05_20,0.0868405681441438,352601975714.82874
weak_05_20,0.1990423460251164,153837394460.57114
weak_05_20,0.19306251090200463,158602287708.5941
weak_05_20,0.09856202083131387,310668913254.4153
weak_05_20,0.05900680194033212,518925867746.34094
weak_05_20,0.11932024522236126,256621630660.92105
weak_05_20,0.14387139949966454,212830041316.82697
weak_05_20,0.12434062405407818,246260271996.914
weak_05_20,0.12365397032150688,247627761730.65283
weak_05_20,0.1615289162579287,189564547383.75873
weak_05_20,0.19345674003600022,158279085516.09647
weak_05_20,0.12034256536096467,254441608486.3979
weak_05_20,0.12838678302996404,238499284561.68982
weak_05_20,0.1202083520167245,254725694064.61176
weak_05_20,0.07392146837513304,414225482432.70355
weak_05_20,0.16518668451867277,185366974275.472
weak_05_20,0.1180158118359008,259458079586.82846
weak_05_20,0.07225984774712539,423750628523.0367
weak_05_20,0.10611871674724867,288546232355.53973
weak_05_20,0.18043674279004807,169700225277.57672
weak_05_20,0.14729509990969053,207883058693.71848
weak_05_20,0.06392014193359215,479037670655.2871
weak_05_20,0.10891555822659524,281136656675.98285
weak_05_20,0.0794147888855719,385572464896.2254
weak_05_20,0.15940197248450197,192093958578.84006
weak_05_20,0.05053336348695195,605939398982.0142
weak_05_20,0.09392762362466099,325997344744.7456
weak_05_20,0.15316285929165888,199918936231.8915
weak_05_20,0.1330730907894207,230100283371.92288
weak_05_20,0.1286929465218529,237931889255.66968
weak_05_20,0.13386430736992114,228740255721.84427
weak_05_20,0.06848045045217895,447137185833.8738
weak_05_20,0.07018020405854827,436307592868.75635
weak_05_20,0.19523551350369123,156837018789.8443
weak_05_20,0.10090528396557524,303454434658.44336
weak_05_20,0.06176529011412108,495750215748.1617
weak_05_20,0.18692834628954982,163806915899.17056
weak_05_20,0.17399383690610007,175984140842.57605
weak_05_20,0.1396006780020536,219341025688.80704
weak_05_20,0.18012918422028812,169989977095.4192
weak_05_20,0.19059836696915525,160652771514.9764
weak_05_20,0.17195442008289377,178071351030.4784
weak_05_20,0.18376344366831018,166628113233.9475
weak_05_20,0.07260997092375157,421707315266.3543
weak_05_20,0.08143438732481371,376010146397.861
weak_05_20,0.1460841477045777,209606287752.35553
weak_05_20,0.07522293664418911,407058767788.59705
weak_05_20,0.18161301817955453,168601106940.1987
weak_05_20,0.18604365118588045,164585868448.85144
weak_05_20,0.12022504994271135,254690315490.94125
weak_05_20,0.0886541768046939,345388756666.0266
weak_05_20,0.15432554802251283,198412746898.88992
weak_05_20,0.12419611404580237,246546811348.14648
weak_05_20,0.1564811584537722,195679506736.71143
weak_05_20,0.1344848043788957,227684875188.98047
weak_05_20,0.0935309022218742,327380097619.35284
weak_05_20,0.1020708778504537,299989150134.337
weak_05_20,0.19200127975226375,159478915657.9166
weak_05_20,0.1916829869164204,159743733089.75323
weak_05_20,0.056772404978600526,539349282655.28143
weak_05_20,0.1590866808366858,192474666884.63483
weak_05_20,0.1631962899476539,187627769660.97028
weak_05_20,0.08796208575122934,348106296460.74963
weak_05_20,0.1660499055466895,184403332233.23407
weak_05_20,0.07273555990150221,420979173615.888
weak_05_20,0.17384189669496267,176137953404.59253
weak_05_20,0.19366760177801723,158106754143.21646
weak_05_20,0.11768192399401652,260194215565.17203
weak_05_20,0.05320973597544758,575461526701.6603
weak_05_20,0.17315594419486566,176835719051.97845
weak_05_20,0.16907637881697302,181102505944.7835
weak_05_20,0.171837411205602,178192604770.95157
weak_05_20,0.0903069768223131,339067445033.30194
weak_05_20,0.11666978406602677,262451466289.63074
weak_05_20,0.16562790250492243,184873173159.41556
weak_05_20,0.09530338958175825,321291362607.36145
weak_05_20,0.07890656811790561,388055856821.31506
weak_05_20,0.054180256139717,565153398700.4747
weak_05_20,0.08452082812637154,362279411816.0025
weak_05_20,0.12850665499991953,238276810643.32812
weak_05_20,0.11366197928525996,269396645143.53778
weak_05_20,0.05849208837307954,523492266244.95044
weak_05_20,0.1409728819892063,217206000670.1699
weak_05_20,0.11330551195885269,270244186451.7866
weak_05_20,0.08736228884794511,350496264505.1344
weak_05_20,0.06594686677278673,464315552781.6352
weak_05_20,0.19843703530033874,154306658802.2697
weak_05_20,0.1703573671516681,179740720414.88165
weak_05_20,0.10931815012709102,280101299411.1679
weak_05_20,0.05202532538062426,588562506352.4766
weak_05_20,0.0663040076545769,461814556660.6582
weak_05_20,0.09333206444640631,328077559212.3135
weak_05_20,0.06330167932834302,483717908035.2343
weak_05_20,0.1888125917777146,162172213259.33514
weak_05_20,0.1076756171193932,284374092473.2383
weak_05_20,0.07385080878864664,414621808509.302
weak_05_20,0.10793561138532848,283689094885.55945
weak_05_20,0.16974151884360292,180392847362.4431
weak_05_20,0.10732223446929513,285310458277.7182
weak_05_20,0.0767247623750203,399090918654.8683
weak_05_20,0.13838783464463206,221263350051.34827
weak_05_20,0.06690821862834395,457644165807.33594
weak_05_20,0.07237044986136468,423103020065.2386
weak_05_20,0.09043999177348541,338568760339.05536
weak_05_20,0.07651303243229048,400195299106.9901
weak_05_20,0.1016244856281065,301306872163.4409
weak_05_20,0.12173875576329482,251523483280.54407
weak_05_20,0.10422775953851944,293781196443.2281
weak_05_20,0.13432733120763293,227951792271.4702
weak_05_20,0.1470883344501589,208175284697.36673
weak_05_20,0.05396339253823339,567424590255.862
weak_05_20,0.06689129099057964,457759978113.3778
weak_05_20,0.06629344902846812,461888110342.1582
weak_05_20,0.13561743133933238,225783334763.27042
weak_05_20,0.13626040082319257,224717935033.48874
weak_05_20,0.09285902172679548,329748852943.03656
weak_05_20,0.06720808023234395,455602299514.6846
weak_05_20,0.13892401081119712,220409385829.18723
weak_05_20,0.13207990299068761,231830545045.01126
weak_05_20,0.15124100474379623,202459352552.53143
weak_05_20,0.051585501418029395,593580658481.7148
weak_05_20,0.12152638743400981,251963022569.4844
weak_05_20,0.1664850151680304,183921392978.93527
weak_05_20,0.15663643696773857,195485523627.7493
weak_05_20,0.1090837548353498,280703171118.7533
weak_05_20,0.0578920577491807,528918077717.77924
weak_05_20,0.1884391937463565,162493562464.71082
weak_05_20,0.08183253616632712,374180702863.55206
weak_05_20,0.1442154522331423,212322295743.4687
weak_05_20,0.11376791244798176,269145800788.28302
weak_05_20,0.1538645753359053,199007184291.61328
weak_05_20,0.16093440256295338,190264824749.60883
weak_05_20,0.11090822300080812,276085533347.69604
weak_05_20,0.08093144498783712,378346832982.22473
weak_05_20,0.09699464343859311,315689143382.52924
weak_05_20,0.07535047701236232,406369768499.27106
weak_05_20,0.06200647964302044,493821872747.9392
weak_05_20,0.17275593503391382,177245174782.63345
weak_05_20,0.1372526983881135,223093288943.856
weak_05_20,0.12841216289148583,238452146668.52673
weak_05_20,0.08935134794721701,342693832866.5364
weak_05_20,0.07192321204811242,425733988066.88763
weak_05_20,0.1955498836029096,156584884305.02817
weak_05_20,0.15123848857429378,202462720888.54947
weak_05_20,0.14618211087928998,209465821198.2446
weak_05_20,0.1666075389845426,183786136488.4825
weak_05_20,0.08714265717311817,351379644517.7604
weak_05_20,0.1332678346273563,229764038602.73892
weak_05_20,0.18808696216979884,162797865128.89944
weak_05_20,0.05756713057859284,531903459353.76294
weak_05_20,0.12955306670334726,236352227538.83438
weak_05_20,0.16605349995782143,184399340619.7462
weak_05_20,0.07939877401472793,385650235533.15186
weak_05_20,0.11725492326695582,261141750356.273
weak_05_20,0.05229517910366865,585525404533.4216
weak_05_20,0.11649833556004026,262837711394.10382
weak_05_20,0.11583609751345955,264340361572.22424
weak_05_20,0.1693753112563433,180782876044.31818
weak_05_20,0.08664513576391845,353397286874.29034
weak_05_20,0.10610969329718384,288570770005.57104
weak_05_20,0.18832782050106472,162589657854.87976
weak_05_20,0.11680999871432422,262136428703.4139
weak_05_20,0.1866245366919384,164073580262.21436
weak_05_20,0.19383441024664436,157970691895.52435
weak_05_20,0.1740484650851731,175928905117.54248
weak_05_20,0.06262202299039726,488967849290.3168
weak_05_20,0.11872617561048282,257905687118.9216
weak_05_20,0.07564591194362943,404782692323.69293
weak_05_20,0.1449266951888071,211280301810.04337
weak_05_20,0.12761275070927983,239945896704.16583
weak_05_20,0.09081696552461398,337163389273.6087
weak_05_20,0.06048835805962655,506215689796.6949
weak_05_20,0.14314930163857453,213903634522.32233
weak_05_20,0.06511511265945304,470246531860.6504
weak_05_20,0.1556631034473429,196707859612.8683
weak_05_20,0.13105738384196888,233639303656.06567
weak_05_20,0.09976340335161152,306927739743.44073
weak_05_20,0.1827430718333893,167558504914.15817
weak_05_20,0.15476374916405447,197850957121.52197
weak_05_20,0.09871236730437574,310195740776.9106
weak_05_20,0.1722410751574986,177774992822.26385
weak_05_20,0.11287807216742002,271267530636.13373
weak_05_20,0.1208464821658844,253380614404.57516
weak_05_20,0.08274608758259705,370049591399.21045
weak_05_20,0.16340227011356417,187391251532.44437
weak_05_20,0.1672303660313973,183101649697.24713
weak_05_20,0.09887639619103634,309681148174.7673
weak_05_20,0.16173140865553035,189327207092.10416
weak_05_20,0.1789962418504257,171065915034.18484
weak_05_20,0.14961865613993164,204654664664.18237
weak_05_20,0.06421535372549361,476835431456.43475
weak_05_20,0.08690407234999649,352344315655.359
weak_05_20,0.06350480173915332,482170718768.5736
weak_05_20,0.05723861402624296,534956277693.66473
weak_05_20,0.13432225262475792,227960410888.60876
weak_05_20,0.07743743774927545,395417988892.7152
weak_05_20,0.10925605175049534,280260501905.64844
weak_05_20,0.07710983674872639,397097921496.10626
weak_05_20,0.19696798878670738,155457524283.20352
weak_05_20,0.06268027275036593,488513443803.4902
weak_05_20,0.16166872241890867,189400617767.49716
weak_05_20,0.05888503540820184,519998938398.50476
weak_05_20,0.08680674218382908,352739374033.6386
weak_05_20,0.08203393428653535,373262067291.2083
weak_05_20,0.18757113995507893,163245560629.19107
weak_05_20,0.11546368155740615,265192963595.22034
weak_05_20,0.14566758339343794,210205697015.7899
weak_05_20,0.16257255455207822,188347633363.99756
weak_05_20,0.05339252567134861,573491430023.4095
weak_05_20,0.13559067068578123,225827896159.48346
weak_05_20,0.12944031390103963,236558109116.09192
weak_05_20,0.09742318533334024,314300500389.659
weak_05_20,0.05106789745622352,599596956700.0789
weak_05_20,0.15120739192096191,202504358489.49023
weak_05_20,0.05253548718903732,582847091331.6835
weak_05_20,0.17852653345162536,171515994333.24765
weak_05_20,0.09735999146976902,314504504751.63715
weak_05_20,0.18632610505467087,164336370852.8062
weak_05_20,0.15700443051285273,195027336488.55017
weak_05_20,0.18458844283603393,165883385922.6093
weak_05_20,0.1969373172125838,155481735677.19733
weak_05_20,0.11261058200850868,271911887441.53467
weak_05_20,0.09851040518818302,310831691752.05475
weak_05_20,0.1879195484694361,162942898432.96155
weak_05_20,0.16462281534546327,186001896733.24744
weak_05_20,0.13830295972999973,221399136790.71762
weak_05_20,0.15724781521769324,194725477472.8215
weak_05_20,0.144896699774045,211324039454.12866
weak_05_20,0.12907449893422548,237228547487.34616
weak_05_20,0.16961671802719328,180525577053.75623
weak_05_20,0.0871351062543903,351410094232.60474
weak_05_20,0.18662344194860558,164074542726.82333
weak_05_20,0.1035060648167748,295829582102.5247
weak_05_20,0.06925878084244078,442112256776.2518
weak_05_20,0.1738357302361576,176144201529.94745
weak_05_20,0.18647847144442217,164202096159.6595
weak_05_20,0.19339954271997148,158325896065.63388
weak_05_20,0.12038645987197442,254348835677.91992
weak_05_20,0.07037294895405727,435112587363.8404
weak_05_20,0.0947812031607512,323061481377.1756
weak_05_20,0.1440719772818574,212533738187.81647
weak_05_20,0.1622790761774187,188688256188.65674
weak_05_20,0.17807139661575574,171954376063.52808
weak_05_20,0.1355703195890153,225861796244.5546
weak_05_20,0.14530492482790078,210730337847.04715
weak_05_20,0.08440568892457576,362773603177.21295
weak_05_20,0.17173258835261873,178301370715.6787
weak_05_20,0.18733639173842545,163450121013.2077
weak_05_20,0.1866977975962512,164009197184.22086
weak_05_20,0.11869786999046203,257967189320.95248
weak_05_20,0.08288745963342033,369418438389.16785
weak_05_20,0.15093263918310643,202872990663.57657
weak_05_20,0.17894880278103234,171111264361.41156
weak_05_20,0.15881092368395378,192808877308.46423
weak_05_20,0.13775452179656986,222280586513.4641
weak_05_20,0.18320246226275871,167138342583.55255
weak_05_20,0.09816988329242476,311909873709.56885
weak_05_20,0.07049165324937424,434379880288.8076
weak_05_20,0.16144573621586253,189662214794.46417
weak_05_20,0.1479905300982311,206906184331.5157
weak_05_20,0.12206660894836299,250847927730.8044
weak_05_20,0.07264962260178857,421477150234.6315
weak_05_20,0.09713417448888338,315235663050.05945
weak_05_20,0.09055778207731471,338128377235.2223
weak_05_20,0.18940919304400347,161661403059.29956
weak_05_20,0.10848603133582697,282249756238.5358
weak_05_20,0.1018083500200837,300762716356.5945
weak_05_20,0.12085666795707588,253359259504.809
weak_05_20,0.09663758954582341,316855542897.2483
weak_05_20,0.1346304265731096,227438601207.99197
weak_05_20,0.056893602537577866,538200334204.5163
weak_05_20,0.1542795850812306,198471857982.38525
weak_05_20,0.15791003064188702,193908871876.95255
weak_05_20,0.17606487187422915,173914055506.18094
weak_05_20,0.057725999320910076,530439598448.52423
weak_05_20,0.14702901949788183,208259267486.06558
weak_05_20,0.12718118984895196,240760099321.20987
weak_05_20,0.1997073819676559,153325107956.11194
weak_05_20,0.19598248379066543,156239248057.13553
weak_05_20,0.0999577489302541,306330987117.2535
weak_05_20,0.07737144082044511,395755275785.58496
weak_05_20,0.19246921072855275,159091190658.0642
weak_05_20,0.19870328849573313,154099895032.592
weak_05_20,0.15362215951477273,199321217697.6252
weak_05_20,0.09257891869791825,330746527724.4792
weak_05_20,0.0942160153925631,324999478827.8885
weak_05_20,0.17909331374076004,170973194142.50388
weak_05_20,0.19620466709121887,156062321828.39716
weak_05_20,0.11517056357654212,265867900172.88776
weak_05_20,0.18297898593588416,167342472378.50922
weak_05_20,0.1363751876754909,224528790183.48233
weak_05_20,0.1251061156574738,244753469795.65573
weak_05_20,0.17729651383311693,172705910780.87985
weak_05_20,0.15717355850557865,194817475604.4383
weak_05_20,0.1061961721348093,288335777874.8652
weak_05_20,0.16842312256528713,181804941230.40497
weak_05_20,0.17441349350911015,175560705102.34885
weak_05_20,0.11481403347301879,266693495329.7241
weak_05_20,0.0800740592087668,382397947629.8476
weak_05_20,0.13583934632606082,225414482092.1362
weak_05_20,0.10169931253863734,301085180769.4392
weak_05_20,0.135731219920537,225594052110.85336
weak_05_20,0.07553757651659325,405363228632.2692
weak_05_20,0.08389515528217582,364981217292.39844
weak_05_20,0.19294512607509537,158698778884.44708
weak_05_20,0.17860031394982753,171445140395.58267
weak_05_20,0.05104382192935778,599879764924.346
weak_05_20,0.1611207375633467,190044784817.25305
weak_05_20,0.08362389073561736,366165166801.8059
weak_05_20,0.15340215373220617,199607079528.21097
weak_05_20,0.09484161939583037,322855683980.1231
weak_05_20,0.07091584174911263,431781604005.3769
weak_05_20,0.16331457237031324,187491878130.70715
weak_05_20,0.09336050049009341,327977632286.49854
weak_05_20,0.09564953710470774,320128636548.47986
weak_05_20,0.0926636103357686,330444235756.3074
weak_05_20,0.11137653650583046,274924655232.2121
weak_05_20,0.16573498377948886,184753726712.05963
weak_05_20,0.08954690554777454,341945438678.35876
weak_05_20,0.13695637270236524,223575984787.2673
weak_05_20,0.16710137147293033,183242995733.18372
weak_05_20,0.12990437568751534,235713044597.35855
